order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO55551,126,403,2013-04-02,2013-04-09,2013-04-14,540,1,540
SO55551,295,403,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55551,105,403,2013-04-02,2013-04-09,2013-04-14,9,1,9
SO55551,245,403,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55552,129,15211,2013-04-02,2013-04-09,2013-04-14,540,1,540
SO55552,105,15211,2013-04-02,2013-04-09,2013-04-14,9,1,9
SO55552,295,15211,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55553,165,1646,2013-04-02,2013-04-09,2013-04-14,2384,1,2384
SO55553,245,1646,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55554,161,13137,2013-04-02,2013-04-09,2013-04-14,2384,1,2384
SO55554,288,13137,2013-04-02,2013-04-09,2013-04-14,29,1,29
SO55555,125,2769,2013-04-03,2013-04-10,2013-04-15,2320,1,2320
SO55555,174,2769,2013-04-03,2013-04-10,2013-04-15,22,1,22
SO55556,125,1282,2013-04-03,2013-04-10,2013-04-15,2320,1,2320
SO55556,104,1282,2013-04-03,2013-04-10,2013-04-15,10,1,10
SO55556,295,1282,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55556,168,1282,2013-04-03,2013-04-10,2013-04-15,8,1,8
SO55557,168,17602,2013-04-03,2013-04-10,2013-04-15,8,1,8
SO55558,290,5175,2013-04-03,2013-04-10,2013-04-15,4,1,4
SO55558,286,5175,2013-04-03,2013-04-10,2013-04-15,25,1,25
SO55558,293,5175,2013-04-03,2013-04-10,2013-04-15,64,1,64
SO55559,174,7744,2013-04-03,2013-04-10,2013-04-15,22,1,22
SO55559,244,7744,2013-04-03,2013-04-10,2013-04-15,35,1,35
SO55560,287,5610,2013-04-03,2013-04-10,2013-04-15,33,1,33
SO55560,290,5610,2013-04-03,2013-04-10,2013-04-15,4,1,4
SO55560,281,5610,2013-04-03,2013-04-10,2013-04-15,159,1,159
SO55560,293,5610,2013-04-03,2013-04-10,2013-04-15,64,1,64
SO55561,108,9046,2013-04-03,2013-04-10,2013-04-15,540,1,540
SO55561,174,9046,2013-04-03,2013-04-10,2013-04-15,22,1,22
SO55561,246,9046,2013-04-03,2013-04-10,2013-04-15,35,1,35
SO55562,275,829,2013-04-03,2013-04-10,2013-04-15,54,1,54
SO55563,290,188,2013-04-03,2013-04-10,2013-04-15,4,1,4
SO55563,294,188,2013-04-03,2013-04-10,2013-04-15,64,1,64
SO55564,290,18325,2013-04-03,2013-04-10,2013-04-15,4,1,4
SO55564,245,18325,2013-04-03,2013-04-10,2013-04-15,35,1,35
SO55565,290,18252,2013-04-03,2013-04-10,2013-04-15,4,1,4
SO55565,166,18252,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55566,290,803,2013-04-03,2013-04-10,2013-04-15,4,1,4
SO55566,285,803,2013-04-03,2013-04-10,2013-04-15,21,1,21
SO55566,259,803,2013-04-03,2013-04-10,2013-04-15,2,1,2
SO55567,285,16659,2013-04-03,2013-04-10,2013-04-15,21,1,21
SO55567,290,16659,2013-04-03,2013-04-10,2013-04-15,4,1,4
SO55567,259,16659,2013-04-03,2013-04-10,2013-04-15,2,1,2
SO55568,282,10239,2013-04-03,2013-04-10,2013-04-15,25,1,25
SO55568,289,10239,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55568,259,10239,2013-04-03,2013-04-10,2013-04-15,2,1,2
SO55569,289,6388,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55569,282,6388,2013-04-03,2013-04-10,2013-04-15,25,1,25
SO55569,104,6388,2013-04-03,2013-04-10,2013-04-15,10,1,10
SO55569,166,6388,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55569,295,6388,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55570,287,14373,2013-04-03,2013-04-10,2013-04-15,33,1,33
SO55571,282,201,2013-04-03,2013-04-10,2013-04-15,25,1,25
SO55571,259,201,2013-04-03,2013-04-10,2013-04-15,2,1,2
SO55572,290,92,2013-04-03,2013-04-10,2013-04-15,4,1,4
SO55572,287,92,2013-04-03,2013-04-10,2013-04-15,33,1,33
SO55572,259,92,2013-04-03,2013-04-10,2013-04-15,2,1,2
SO55573,283,12030,2013-04-03,2013-04-10,2013-04-15,30,1,30
SO55573,289,12030,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55573,174,12030,2013-04-03,2013-04-10,2013-04-15,22,1,22
SO55573,292,12030,2013-04-03,2013-04-10,2013-04-15,64,1,64
SO55574,104,5959,2013-04-03,2013-04-10,2013-04-15,10,1,10
SO55574,295,5959,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55575,272,7787,2013-04-03,2013-04-10,2013-04-15,70,1,70
SO55575,248,7787,2013-04-03,2013-04-10,2013-04-15,50,1,50
SO55576,295,7388,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55577,166,6393,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55577,295,6393,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55578,289,5004,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55579,289,4964,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55579,246,4964,2013-04-03,2013-04-10,2013-04-15,35,1,35
SO55579,251,4964,2013-04-03,2013-04-10,2013-04-15,50,1,50
SO55580,174,7555,2013-04-03,2013-04-10,2013-04-15,22,1,22
SO55580,293,7555,2013-04-03,2013-04-10,2013-04-15,64,1,64
SO55581,174,2760,2013-04-03,2013-04-10,2013-04-15,22,1,22
SO55581,295,2760,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55581,292,2760,2013-04-03,2013-04-10,2013-04-15,64,1,64
SO55581,104,2760,2013-04-03,2013-04-10,2013-04-15,10,1,10
SO55582,284,4442,2013-04-03,2013-04-10,2013-04-15,35,1,35
SO55582,259,4442,2013-04-03,2013-04-10,2013-04-15,2,1,2
SO55583,295,11381,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55584,290,14629,2013-04-03,2013-04-10,2013-04-15,4,1,4
SO55584,259,14629,2013-04-03,2013-04-10,2013-04-15,2,1,2
SO55585,291,18435,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55585,288,18435,2013-04-03,2013-04-10,2013-04-15,29,1,29
SO55585,244,18435,2013-04-03,2013-04-10,2013-04-15,35,1,35
SO55585,166,18435,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55586,290,13149,2013-04-03,2013-04-10,2013-04-15,4,1,4
SO55586,168,13149,2013-04-03,2013-04-10,2013-04-15,8,1,8
SO55587,291,567,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55587,259,567,2013-04-03,2013-04-10,2013-04-15,2,1,2
SO55588,291,567,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55588,246,567,2013-04-03,2013-04-10,2013-04-15,35,1,35
SO55589,288,3983,2013-04-03,2013-04-10,2013-04-15,29,1,29
SO55589,291,3983,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55590,291,6703,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55590,233,6703,2013-04-03,2013-04-10,2013-04-15,24,1,24
SO55591,174,1758,2013-04-03,2013-04-10,2013-04-15,22,1,22
SO55591,245,1758,2013-04-03,2013-04-10,2013-04-15,35,1,35
SO55591,248,1758,2013-04-03,2013-04-10,2013-04-15,50,1,50
SO55592,136,12377,2013-04-03,2013-04-10,2013-04-15,1701,1,1701
SO55592,245,12377,2013-04-03,2013-04-10,2013-04-15,35,1,35
SO55593,113,8130,2013-04-03,2013-04-10,2013-04-15,565,1,565
SO55593,104,8130,2013-04-03,2013-04-10,2013-04-15,10,1,10
SO55593,295,8130,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55593,233,8130,2013-04-03,2013-04-10,2013-04-15,24,1,24
SO55593,245,8130,2013-04-03,2013-04-10,2013-04-15,35,1,35
SO55594,137,5952,2013-04-03,2013-04-10,2013-04-15,1701,1,1701
SO55594,246,5952,2013-04-03,2013-04-10,2013-04-15,35,1,35
SO55595,114,8122,2013-04-03,2013-04-10,2013-04-15,565,1,565
SO55595,174,8122,2013-04-03,2013-04-10,2013-04-15,22,1,22
SO55595,104,8122,2013-04-03,2013-04-10,2013-04-15,10,1,10
SO55595,295,8122,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55595,247,8122,2013-04-03,2013-04-10,2013-04-15,55,1,55
SO55596,114,8123,2013-04-03,2013-04-10,2013-04-15,565,1,565
SO55596,104,8123,2013-04-03,2013-04-10,2013-04-15,10,1,10
SO55596,166,8123,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55596,295,8123,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55597,122,2285,2013-04-03,2013-04-10,2013-04-15,2295,1,2295
SO55597,247,2285,2013-04-03,2013-04-10,2013-04-15,55,1,55
SO55597,235,2285,2013-04-03,2013-04-10,2013-04-15,24,1,24
SO55598,123,1942,2013-04-03,2013-04-10,2013-04-15,2320,1,2320
SO55598,247,1942,2013-04-03,2013-04-10,2013-04-15,55,1,55
SO55599,123,41,2013-04-03,2013-04-10,2013-04-15,2320,1,2320
SO55599,174,41,2013-04-03,2013-04-10,2013-04-15,22,1,22
SO55599,280,41,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55600,121,2102,2013-04-03,2013-04-10,2013-04-15,2295,1,2295
SO55600,174,2102,2013-04-03,2013-04-10,2013-04-15,22,1,22
SO55600,244,2102,2013-04-03,2013-04-10,2013-04-15,35,1,35
SO55601,144,3772,2013-04-03,2013-04-10,2013-04-15,742,1,742
SO55601,105,3772,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55601,295,3772,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55602,144,1386,2013-04-03,2013-04-10,2013-04-15,742,1,742
SO55603,127,16340,2013-04-03,2013-04-10,2013-04-15,540,1,540
SO55603,295,16340,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55603,105,16340,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55604,158,18290,2013-04-03,2013-04-10,2013-04-15,2384,1,2384
SO55604,105,18290,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55604,295,18290,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55604,245,18290,2013-04-03,2013-04-10,2013-04-15,35,1,35
SO55605,141,8095,2013-04-03,2013-04-10,2013-04-15,2443,1,2443
SO55606,142,6281,2013-04-03,2013-04-10,2013-04-15,2443,1,2443
SO55606,105,6281,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55606,295,6281,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55606,278,6281,2013-04-03,2013-04-10,2013-04-15,54,1,54
SO55607,123,978,2013-04-03,2013-04-10,2013-04-15,2320,1,2320
SO55607,174,978,2013-04-03,2013-04-10,2013-04-15,22,1,22
SO55607,280,978,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55608,165,13785,2013-04-03,2013-04-10,2013-04-15,2384,1,2384
SO55608,166,13785,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55609,161,13350,2013-04-03,2013-04-10,2013-04-15,2384,1,2384
SO55609,244,13350,2013-04-03,2013-04-10,2013-04-15,35,1,35
SO55610,133,8746,2013-04-03,2013-04-10,2013-04-15,1120,1,1120
SO55610,278,8746,2013-04-03,2013-04-10,2013-04-15,54,1,54
SO55611,126,18404,2013-04-03,2013-04-10,2013-04-15,540,1,540
SO55611,105,18404,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55611,295,18404,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55611,277,18404,2013-04-03,2013-04-10,2013-04-15,54,1,54
SO55611,166,18404,2013-04-03,2013-04-10,2013-04-15,9,1,9
SO55612,127,14761,2013-04-03,2013-04-10,2013-04-15,540,1,540
SO55612,285,14761,2013-04-03,2013-04-10,2013-04-15,21,1,21
SO55612,290,14761,2013-04-03,2013-04-10,2013-04-15,4,1,4
SO55612,259,14761,2013-04-03,2013-04-10,2013-04-15,2,1,2
SO55613,286,4578,2013-04-04,2013-04-11,2013-04-16,25,1,25
SO55613,249,4578,2013-04-04,2013-04-11,2013-04-16,50,1,50
SO55613,166,4578,2013-04-04,2013-04-11,2013-04-16,9,1,9
SO55614,285,8585,2013-04-04,2013-04-11,2013-04-16,21,1,21
SO55614,290,8585,2013-04-04,2013-04-11,2013-04-16,4,1,4
SO55614,259,8585,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55615,289,13907,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55615,174,13907,2013-04-04,2013-04-11,2013-04-16,22,1,22
SO55615,245,13907,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55616,289,13596,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55616,174,13596,2013-04-04,2013-04-11,2013-04-16,22,1,22
SO55616,245,13596,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55617,295,11915,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55617,247,11915,2013-04-04,2013-04-11,2013-04-16,55,1,55
SO55618,291,16971,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55618,233,16971,2013-04-04,2013-04-11,2013-04-16,24,1,24
SO55618,244,16971,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55619,272,15669,2013-04-04,2013-04-11,2013-04-16,70,1,70
SO55619,250,15669,2013-04-04,2013-04-11,2013-04-16,50,1,50
SO55620,291,17323,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55620,233,17323,2013-04-04,2013-04-11,2013-04-16,24,1,24
SO55621,244,2042,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55621,277,2042,2013-04-04,2013-04-11,2013-04-16,54,1,54
SO55622,278,8581,2013-04-04,2013-04-11,2013-04-16,54,1,54
SO55623,111,242,2013-04-04,2013-04-11,2013-04-16,565,1,565
SO55623,289,242,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55623,282,242,2013-04-04,2013-04-11,2013-04-16,25,1,25
SO55623,246,242,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55623,275,242,2013-04-04,2013-04-11,2013-04-16,54,1,54
SO55623,233,242,2013-04-04,2013-04-11,2013-04-16,24,1,24
SO55624,119,6983,2013-04-04,2013-04-11,2013-04-16,769,1,769
SO55624,104,6983,2013-04-04,2013-04-11,2013-04-16,10,1,10
SO55624,295,6983,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55624,247,6983,2013-04-04,2013-04-11,2013-04-16,55,1,55
SO55625,291,204,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55625,259,204,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55626,290,92,2013-04-04,2013-04-11,2013-04-16,4,1,4
SO55626,285,92,2013-04-04,2013-04-11,2013-04-16,21,1,21
SO55626,259,92,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55627,285,507,2013-04-04,2013-04-11,2013-04-16,21,1,21
SO55628,287,13290,2013-04-04,2013-04-11,2013-04-16,33,1,33
SO55629,289,13928,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55629,282,13928,2013-04-04,2013-04-11,2013-04-16,25,1,25
SO55629,259,13928,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55629,281,13928,2013-04-04,2013-04-11,2013-04-16,159,1,159
SO55630,273,10234,2013-04-04,2013-04-11,2013-04-16,70,1,70
SO55630,251,10234,2013-04-04,2013-04-11,2013-04-16,50,1,50
SO55631,295,9506,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55631,104,9506,2013-04-04,2013-04-11,2013-04-16,10,1,10
SO55631,249,9506,2013-04-04,2013-04-11,2013-04-16,50,1,50
SO55632,272,9130,2013-04-04,2013-04-11,2013-04-16,70,1,70
SO55632,248,9130,2013-04-04,2013-04-11,2013-04-16,50,1,50
SO55633,274,4495,2013-04-04,2013-04-11,2013-04-16,70,1,70
SO55633,250,4495,2013-04-04,2013-04-11,2013-04-16,50,1,50
SO55634,273,7800,2013-04-04,2013-04-11,2013-04-16,70,1,70
SO55634,249,7800,2013-04-04,2013-04-11,2013-04-16,50,1,50
SO55635,289,4884,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55635,174,4884,2013-04-04,2013-04-11,2013-04-16,22,1,22
SO55635,276,4884,2013-04-04,2013-04-11,2013-04-16,54,1,54
SO55635,166,4884,2013-04-04,2013-04-11,2013-04-16,9,1,9
SO55636,289,4385,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55636,259,4385,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55637,289,6343,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55637,245,6343,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55638,289,12499,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55639,289,8646,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55639,244,8646,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55640,174,4261,2013-04-04,2013-04-11,2013-04-16,22,1,22
SO55640,104,4261,2013-04-04,2013-04-11,2013-04-16,10,1,10
SO55640,295,4261,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55640,166,4261,2013-04-04,2013-04-11,2013-04-16,9,1,9
SO55641,282,5397,2013-04-04,2013-04-11,2013-04-16,25,1,25
SO55641,289,5397,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55641,259,5397,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55642,289,5460,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55642,245,5460,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55643,174,10472,2013-04-04,2013-04-11,2013-04-16,22,1,22
SO55643,104,10472,2013-04-04,2013-04-11,2013-04-16,10,1,10
SO55644,283,9869,2013-04-04,2013-04-11,2013-04-16,30,1,30
SO55644,289,9869,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55644,259,9869,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55645,277,491,2013-04-04,2013-04-11,2013-04-16,54,1,54
SO55646,282,6705,2013-04-04,2013-04-11,2013-04-16,25,1,25
SO55646,289,6705,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55646,259,6705,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55647,290,8491,2013-04-04,2013-04-11,2013-04-16,4,1,4
SO55647,251,8491,2013-04-04,2013-04-11,2013-04-16,50,1,50
SO55647,280,8491,2013-04-04,2013-04-11,2013-04-16,9,1,9
SO55648,295,13704,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55649,283,10740,2013-04-04,2013-04-11,2013-04-16,30,1,30
SO55649,289,10740,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55649,259,10740,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55650,288,3185,2013-04-04,2013-04-11,2013-04-16,29,1,29
SO55650,291,3185,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55650,259,3185,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55651,288,3424,2013-04-04,2013-04-11,2013-04-16,29,1,29
SO55651,291,3424,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55651,105,3424,2013-04-04,2013-04-11,2013-04-16,9,1,9
SO55651,295,3424,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55651,244,3424,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55651,166,3424,2013-04-04,2013-04-11,2013-04-16,9,1,9
SO55652,291,7150,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55652,259,7150,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55652,168,7150,2013-04-04,2013-04-11,2013-04-16,8,1,8
SO55653,291,14143,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55653,166,14143,2013-04-04,2013-04-11,2013-04-16,9,1,9
SO55654,291,6840,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55655,291,14477,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55656,174,1458,2013-04-04,2013-04-11,2013-04-16,22,1,22
SO55656,259,1458,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55657,174,5949,2013-04-04,2013-04-11,2013-04-16,22,1,22
SO55657,245,5949,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55658,174,1797,2013-04-04,2013-04-11,2013-04-16,22,1,22
SO55658,251,1797,2013-04-04,2013-04-11,2013-04-16,50,1,50
SO55659,139,5373,2013-04-04,2013-04-11,2013-04-16,2443,1,2443
SO55659,290,5373,2013-04-04,2013-04-11,2013-04-16,4,1,4
SO55659,287,5373,2013-04-04,2013-04-11,2013-04-16,33,1,33
SO55659,259,5373,2013-04-04,2013-04-11,2013-04-16,2,1,2
SO55660,117,1765,2013-04-04,2013-04-11,2013-04-16,769,1,769
SO55661,122,1981,2013-04-04,2013-04-11,2013-04-16,2295,1,2295
SO55661,174,1981,2013-04-04,2013-04-11,2013-04-16,22,1,22
SO55661,278,1981,2013-04-04,2013-04-11,2013-04-16,54,1,54
SO55662,123,1927,2013-04-04,2013-04-11,2013-04-16,2320,1,2320
SO55662,174,1927,2013-04-04,2013-04-11,2013-04-16,22,1,22
SO55662,104,1927,2013-04-04,2013-04-11,2013-04-16,10,1,10
SO55663,156,1290,2013-04-04,2013-04-11,2013-04-16,1215,1,1215
SO55663,295,1290,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55663,105,1290,2013-04-04,2013-04-11,2013-04-16,9,1,9
SO55663,168,1290,2013-04-04,2013-04-11,2013-04-16,8,1,8
SO55664,118,3304,2013-04-04,2013-04-11,2013-04-16,769,1,769
SO55664,174,3304,2013-04-04,2013-04-11,2013-04-16,22,1,22
SO55664,278,3304,2013-04-04,2013-04-11,2013-04-16,54,1,54
SO55665,127,17216,2013-04-04,2013-04-11,2013-04-16,540,1,540
SO55665,285,17216,2013-04-04,2013-04-11,2013-04-16,21,1,21
SO55665,290,17216,2013-04-04,2013-04-11,2013-04-16,4,1,4
SO55665,234,17216,2013-04-04,2013-04-11,2013-04-16,24,1,24
SO55666,120,1354,2013-04-04,2013-04-11,2013-04-16,2295,1,2295
SO55666,104,1354,2013-04-04,2013-04-11,2013-04-16,10,1,10
SO55666,295,1354,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55667,121,1681,2013-04-04,2013-04-11,2013-04-16,2295,1,2295
SO55667,284,1681,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55667,289,1681,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55667,245,1681,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55668,121,1348,2013-04-04,2013-04-11,2013-04-16,2295,1,2295
SO55668,174,1348,2013-04-04,2013-04-11,2013-04-16,22,1,22
SO55668,277,1348,2013-04-04,2013-04-11,2013-04-16,54,1,54
SO55669,124,1011,2013-04-04,2013-04-11,2013-04-16,2320,1,2320
SO55669,104,1011,2013-04-04,2013-04-11,2013-04-16,10,1,10
SO55669,295,1011,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55669,248,1011,2013-04-04,2013-04-11,2013-04-16,50,1,50
SO55670,120,989,2013-04-04,2013-04-11,2013-04-16,2295,1,2295
SO55670,104,989,2013-04-04,2013-04-11,2013-04-16,10,1,10
SO55670,295,989,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55671,155,14369,2013-04-04,2013-04-11,2013-04-16,1215,1,1215
SO55671,291,14369,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55671,288,14369,2013-04-04,2013-04-11,2013-04-16,29,1,29
SO55671,246,14369,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55672,164,11344,2013-04-04,2013-04-11,2013-04-16,2384,1,2384
SO55672,105,11344,2013-04-04,2013-04-11,2013-04-16,9,1,9
SO55672,295,11344,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55672,234,11344,2013-04-04,2013-04-11,2013-04-16,24,1,24
SO55673,163,14026,2013-04-04,2013-04-11,2013-04-16,2384,1,2384
SO55673,246,14026,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55673,251,14026,2013-04-04,2013-04-11,2013-04-16,50,1,50
SO55674,158,13989,2013-04-04,2013-04-11,2013-04-16,2384,1,2384
SO55674,246,13989,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55675,127,11759,2013-04-04,2013-04-11,2013-04-16,540,1,540
SO55675,295,11759,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55675,105,11759,2013-04-04,2013-04-11,2013-04-16,9,1,9
SO55675,166,11759,2013-04-04,2013-04-11,2013-04-16,9,1,9
SO55676,132,7604,2013-04-04,2013-04-11,2013-04-16,1120,1,1120
SO55676,244,7604,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55676,248,7604,2013-04-04,2013-04-11,2013-04-16,50,1,50
SO55677,132,8866,2013-04-04,2013-04-11,2013-04-16,1120,1,1120
SO55677,244,8866,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55678,130,8982,2013-04-04,2013-04-11,2013-04-16,1120,1,1120
SO55678,245,8982,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55679,133,8999,2013-04-04,2013-04-11,2013-04-16,1120,1,1120
SO55679,244,8999,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55680,158,17724,2013-04-04,2013-04-11,2013-04-16,2384,1,2384
SO55680,244,17724,2013-04-04,2013-04-11,2013-04-16,35,1,35
SO55681,159,1309,2013-04-04,2013-04-11,2013-04-16,2384,1,2384
SO55681,105,1309,2013-04-04,2013-04-11,2013-04-16,9,1,9
SO55681,295,1309,2013-04-04,2013-04-11,2013-04-16,5,1,5
SO55681,235,1309,2013-04-04,2013-04-11,2013-04-16,24,1,24
SO55682,123,615,2013-04-05,2013-04-12,2013-04-17,2320,1,2320
SO55682,104,615,2013-04-05,2013-04-12,2013-04-17,10,1,10
SO55682,295,615,2013-04-05,2013-04-12,2013-04-17,5,1,5
SO55682,275,615,2013-04-05,2013-04-12,2013-04-17,54,1,54
SO55683,174,6728,2013-04-05,2013-04-12,2013-04-17,22,1,22
SO55684,289,14137,2013-04-05,2013-04-12,2013-04-17,5,1,5
SO55684,244,14137,2013-04-05,2013-04-12,2013-04-17,35,1,35
SO55685,289,1994,2013-04-05,2013-04-12,2013-04-17,5,1,5
SO55685,246,1994,2013-04-05,2013-04-12,2013-04-17,35,1,35
SO55686,276,6254,2013-04-05,2013-04-12,2013-04-17,54,1,54
SO55687,137,6634,2013-04-05,2013-04-12,2013-04-17,1701,1,1701
SO55687,286,6634,2013-04-05,2013-04-12,2013-04-17,25,1,25
SO55687,290,6634,2013-04-05,2013-04-12,2013-04-17,4,1,4
SO55687,259,6634,2013-04-05,2013-04-12,2013-04-17,2,1,2
SO55688,276,17345,2013-04-05,2013-04-12,2013-04-17,54,1,54
SO55689,259,533,2013-04-05,2013-04-12,2013-04-17,2,1,2
SO55690,278,650,2013-04-05,2013-04-12,2013-04-17,54,1,54
SO55691,251,177,2013-04-05,2013-04-12,2013-04-17,50,1,50
SO55692,286,17810,2013-04-05,2013-04-12,2013-04-17,25,1,25
SO55693,290,18050,2013-04-05,2013-04-12,2013-04-17,4,1,4
SO55693,246,18050,2013-04-05,2013-04-12,2013-04-17,35,1,35
SO55693,248,18050,2013-04-05,2013-04-12,2013-04-17,50,1,50
SO55693,235,18050,2013-04-05,2013-04-12,2013-04-17,24,1,24
SO55694,285,678,2013-04-05,2013-04-12,2013-04-17,21,1,21
SO55695,282,277,2013-04-05,2013-04-12,2013-04-17,25,1,25
SO55695,289,277,2013-04-05,2013-04-12,2013-04-17,5,1,5
SO55696,282,14352,2013-04-05,2013-04-12,2013-04-17,25,1,25
SO55696,235,14352,2013-04-05,2013-04-12,2013-04-17,24,1,24
